"","id","group","median_speed","distance_traveled_mm_p_min","turning_angle","meander","activitytime_TT","act_bouts_TT","pause_length_TT","numb_pauses_TT","centrophobism_moving","centrophobism_sitting","number_of_walks","stripe_deviation"
"122","221_CS_JC","BB_CS_JC",11.2325149772236,102.402895256395,10.7560737491035,0.91685058135311,77.0000004768372,0.700000047683716,3,41,0.22969837587007,0.560653188180404,2,36.0606857231556
"123","222_CS_TP","BB_CS_TP",14.55218066482,550.325361979437,8.49468140217457,0.548842507054978,241.300000667572,1.5,2.35000002384186,16,0.412602739726027,0.514431239388795,10,27.7962222836705
"124","223_CS_TP","BB_CS_TP",17.0425089609695,645.815580074307,6.84903822852926,0.36475134196518,221.599999427795,3.20000004768372,2.10000014305115,26,0.333333333333333,0.338474721508141,12,22.4974570813301
"125","224_CS_TZ","BB_CS_TZ",17.4430166910056,731.485113920915,6.92016917270546,0.372431412883366,251.499999761581,10.0999999046326,2.39999985694885,18,0.235294117647059,0.474558670820353,20,23.6116965106514
"126","225_CS_HS","BB_CS_HS",16.0599311705812,675.021583146423,5.95813968933072,0.348383909993264,265.200000286102,15.1000000238419,2,13,-0.114423076923077,0.804983748645721,25,14.1424384097249
"127","226_CS_BvS","BB_CS_BS",11.8684753876039,60.5430299228802,8.75894594637752,0.615121464043122,37.2999994754791,0.800000071525574,6.40000009536743,20,-0.305084745762712,-0.911095048789302,1,14.118525712292
"128","227_CS_JC","BB_CS_JC",16.434911051056,543.067951825081,6.70691870830901,0.373991653784469,218.600000619888,4.70000004768372,1.49999988079071,20,-0.00185758513931889,0.0244956772334294,11,19.2765297608968
"129","100_cantonS1","5Tage-mit",22.22243107,313.2582908,7.230208874,0.327773003,246.2000012,4.5,6.5,38,0.492399816,-0.56030445,22,34.04076003
"130","101_cantonS2","5Tage-mit",28.51224557,1074.928239,6.101205115,0.216815873,690.2999997,8.399999857,2,47,0.683909976,0.668193717,84,36.28596208
"131","102_cantonS3","5Tage-mit",22.33772162,744.1771246,6.099708972,0.257349931,610.9999998,3.5,1.899999976,76,0.605278708,0.704660588,39,37.31539292
"132","103_cantonS4","5Tage-mit",21.63281369,848.0400273,6.990634231,0.317078632,736.9000003,8.849999905,2.350000143,52,0.297615049,0.14800262,66,29.19759478
"133","104_cantonS5","5Tage-mit",24.28311422,751.2068275,6.169548359,0.249495773,614.3000002,3.899999857,1.899999857,95,0.465,0.373516849,50,34.80297417
"134","105_cantonS6","5Tage-mit",11.87334012,188.8444919,9.001755123,0.708888469,370.5,1,3.5,83,-0.320623917,-0.350261389,16,12.09350773
"135","106_cantonS7","5Tage-mit",23.87006732,762.1780138,6.408231474,0.261774914,579.7,3.950000048,2.599999905,77,0.176612417,-0.042595344,65,20.0834341
"136","107_cantonS8","5Tage-mit",23.9484483,915.1451153,7.49585764,0.307303804,720.000001,9.400000095,1.700000048,52,0.131268933,0.098793609,68,22.24149103
"137","108_cantonS9","5Tage-mit",26.35507797,750.8824389,5.841618867,0.220134577,547.9000027,2.950000048,2,101,0.067457702,0.249218401,71,13.86863397
"138","109_cantonS10","5Tage-mit",19.18028367,643.6797024,7.004884847,0.360261848,625.8999999,3.600000143,2.649999976,80,0.66229761,0.649711589,30,34.1657085
"139","110_cantonS11","5Tage-mit",17.58100169,477.4329644,6.934651191,0.370520164,550.3999994,2.200000048,2,116,0.147381242,0.519069957,44,17.80890089
